episode,score,score_100_ave
236,566.7395961412226,403.53021208871047
237,557.1514483757469,406.4106917965071
238,546.5593435200967,409.1893401455052
239,546.5593435200967,411.96659068673677
240,559.5075132147439,414.9336910491826
241,611.3867390730849,418.3817815938232
242,611.3867390730849,421.89144373339667
243,541.287556295222,424.57559606815886
244,619.7768131780308,428.0446409717489
245,669.0674190612579,432.1224691274467
246,578.688186345372,435.3137758273634
247,574.1713729939258,438.4331867376426
248,580.9951615622945,441.5916292256436
249,697.056751869023,445.83347351614356
250,559.4573825164978,448.6993241131184
251,541.2955701306687,451.5536496635288
252,564.5877678715877,454.52023598140573
253,653.4267446232881,458.4145689476895
254,668.332209182685,462.29967519756326
255,621.2498825848849,465.8768707266913
256,606.2020383980733,469.354286761902
257,669.1934529915679,473.4616169430477
258,660.1694955608002,477.428008601935
259,625.5417018529317,481.1082552811369
260,805.1345084763589,486.51151255440425
261,675.417503908553,490.3641371821631
262,733.1790220067064,494.57580150830313
263,601.0949091299822,497.8837047238734
264,601.0949091299822,500.75658827705234
265,632.1594670847971,503.97856536704734
266,663.9143722483284,507.1109567061057
267,597.3373957504493,510.1286359139114
268,656.9770525504359,513.548718659079
269,732.3305353562639,518.0261916267675
270,720.484931865689,521.989056414247
271,648.4711158092475,525.4205786405246
272,692.287566636311,529.1014697757103
273,750.5201595085802,533.32197866265
274,706.6757105398544,537.3493933059137
275,680.5647553481452,540.9831836310666
276,752.0470065489595,545.6094176568611
277,762.7088359843799,550.0606761381507
278,748.6578150200982,554.1757860033697
279,858.244690352461,559.8587470126117
280,821.0364462250141,565.4793804047753
281,742.7027928713685,569.5366195048032
282,834.4164939661706,574.8117079771413
283,831.5729224117765,580.0375228445512
284,770.3508921907915,584.9051673186395
285,826.6673402878449,590.3805847208372
286,731.4153222431307,594.5463102935536
287,727.7770746516651,598.4885210224795
288,693.9947647349097,602.1949941202598
289,640.7635253424854,604.894495020701
290,681.5090532301917,608.1733939989277
291,669.4453725824324,611.0011641973024
292,747.2538368210421,614.6392054785139
293,720.4767953762835,617.4930575116492
294,720.4767953762835,618.8983624573963
295,644.1159075729497,620.7210064582574
296,788.6470859976802,623.2096549874777
297,706.4251626103992,625.6553915387133
298,765.8014361246379,629.2567562453831
299,801.989981479328,633.2200064056001
300,750.4345022280072,634.9104040695673
301,736.9072886081831,637.5643070513458
302,818.0341853986489,640.8472425729854
303,841.6954241831289,644.5170560420921
304,866.7419207998969,649.5789374548976
305,809.3203281238251,653.0149692878873
306,827.7464739999517,657.1184077637547
307,795.8360787104833,660.2152032717478
308,819.3739147345138,663.2929701680446
309,777.9700863106326,665.0638333997682
310,599.441722702897,665.1980769664617
311,687.2505653113907,666.1618584191051
312,780.9604444872828,668.4614030201682
313,686.8996108603857,669.1474360854647
314,772.7443522357769,671.2383066078884
315,727.083910215502,672.4506091387042
316,755.6894980567189,674.6649125401971
317,795.2513555049852,677.1346891510027
318,818.1885666732968,679.8360066961412
319,870.1910396640294,682.9448227074959
320,732.0011127141845,684.6078271082775
321,846.3220422730415,687.4110706071692
322,830.897210638843,689.7568092668513
323,821.289708734553,692.026728455062
324,716.1622302048106,693.4168493535658
325,874.8318218748112,696.792260178014
326,740.7654433274719,697.732199374749
327,878.2058993290062,700.5938647235947
328,839.7307972717272,702.5555278841713
329,875.2355892329513,704.9221443313687
330,692.2059014404646,706.3054227994539
331,836.9120003678447,708.4726596473602
332,864.0902800186864,711.4489972901353
333,841.4212639263679,714.2781496346412
334,765.3245434779884,715.9994127613193
335,821.0632746505277,718.3015188358097
336,821.0632746505277,720.8447556209027
337,818.4085644657389,723.4573267818027
338,792.0370176341997,725.9121035229435
339,809.6957967418217,728.5434680551609
340,728.0810716078537,730.229203639092
341,664.8260086134883,730.7635963344962
342,835.551060257698,733.0052395463423
343,731.3496797518388,734.9058607809084
344,823.2680857571911,736.9407735067001
345,714.4639365574511,737.3947386816623
346,836.4001150324275,739.9718579685328
347,820.2323450644067,742.4324676892376
348,833.4552238748282,744.9570683123628
349,833.7917842175399,746.3244186358478
350,820.1293019875984,748.9311378305589
351,870.5103175054066,752.2232853043062
352,830.5321655496559,754.882729281087
353,794.1866449603087,756.290328284457
354,846.8584725591297,758.0755909182216
355,846.8584725591297,760.3316768179641
356,730.1591772171513,761.571248206155
357,864.2255660323608,763.5215693365628
358,805.7899203690471,764.9777735846452
359,843.7959208814854,767.1603157749308
360,816.9696546257901,767.278667236425
361,816.4945705533843,768.6894379028734
362,756.9303329808938,768.9269510126153
363,725.4167761550223,770.1701696828655
364,823.8334655740622,772.3975552473064
365,649.1021014296415,772.5669815907548
366,727.8718757991068,773.2065566262626
367,754.2225250075635,774.7754079188337
368,816.8034752288625,776.373672145618
369,816.8034752288625,777.2184015443439
370,692.5970269029066,776.9395224947162
371,771.791246068711,778.1727237973109
372,707.8105439989272,778.3279535709371
373,755.794043580889,778.38069241166
374,827.5333192875178,779.5892684991366
375,827.5333192875178,781.0589541385302
376,718.6277901154333,780.724761974195
377,718.6277901154333,780.2839515155056
378,718.6277901154333,779.9836512664591
379,806.5633925563492,779.4668382884979
380,779.6000500964092,779.0524743272119
381,806.7731771983283,779.6931781704816
382,806.7731771983283,779.4167450028029
383,806.7731771983283,779.1687475506685
384,807.3788289423251,779.5390269181837
385,831.0911208700212,779.5832647240057
386,831.0911208700212,780.5800227102746
387,741.2371642435303,780.7146236061935
388,812.2304073581745,781.8969800324261
389,746.0585864144967,782.9499306431461
390,818.9211445907789,784.3240515567519
391,818.9211445907789,785.8188092768355
392,716.7450381366067,785.5137212899913
393,817.2373018536358,786.4813263547646
394,817.2373018536358,787.448931419538
395,817.2373018536358,789.1801453623447
396,843.0671234772913,789.724345737141
397,799.7374637370658,790.6574687484076
398,787.4754332272499,790.8742087194338
399,831.5876397446403,791.1701853020869
400,736.5655437461972,791.0314957172689
401,752.8373728675457,791.1907965598625
402,680.8248870570116,789.8187035764462
403,756.8170361223363,788.9699196958381
404,716.8353245555761,787.470853733395
405,685.8192809577988,786.2358432617345
406,709.5426154418573,785.0538046761536
407,709.7803659431546,784.1932475484805
408,685.7427500139772,782.8569359012749
409,597.8319135481843,781.0555541736504
410,706.0106424928671,782.1212433715502
411,706.0106424928671,782.3088441433651
412,631.6937616359769,780.8161773148521
413,591.2347074789567,779.8595282810377
414,781.382429843045,779.9459090571104
415,689.0591994892688,779.565661949848
416,754.9478073795299,779.5582450430761
417,836.7963427746782,779.973694915773
418,729.13952141755,779.0832044632157
419,761.9571444499442,778.0008655110748
420,750.0307423567804,778.1811618075009
421,808.8345949362698,777.8062873341332
422,851.4565899850278,778.011881127595
423,788.1133548680866,777.6801175889301
424,859.8763937762095,779.117259224644
425,854.2776055657876,778.9117170615538
426,828.1080940825395,779.7851435691045
427,868.1183399383528,779.684267975198
428,843.8005426081542,779.7249654285623
429,790.4721173424393,778.8773307096571
430,791.7489655157216,779.8727613504099
431,812.0573128416713,779.624214475148
432,823.2080249157555,779.2153919241188
433,692.5917747163498,777.7270970320186
434,684.1606299067241,776.9154578963058
435,648.8317401510652,775.1931425513113
436,606.8535442642201,773.0510452474482
437,737.3056238664689,772.2400158414556
438,639.8582866830205,770.7182285319439
439,559.5671784932053,768.2169423494576
440,615.3069748455746,767.0892013818348
441,599.2877282053361,766.4338185777533
442,572.8100746538962,763.8064087217152
443,613.1257002978872,762.6241689271758
444,696.4527644024936,761.3560157136287
445,683.8290048969524,761.0496663970237
446,683.8290048969524,759.5239552956689
447,683.8290048969524,758.1599218939945
448,683.8290048969524,756.6636597042157
449,574.9923703221667,754.075665565262
450,697.4218024007233,752.8485905693934
451,641.2085886510024,750.5555732808493
452,624.3065794977718,748.4933174203305
453,596.8860135393401,746.5203111061207
454,675.4191020287285,744.8059174008167
455,650.1835919629006,742.8391685948543
456,686.3688729906411,742.4012655525892
457,686.3688729906411,740.622698622172
458,678.87290845077,739.3535285029892
459,724.2196499001415,738.1577657931759
460,724.2196499001415,737.2302657459195
461,721.752417849649,736.2828442188821
462,645.9784942637954,735.1733258317112
463,664.6331882215219,734.5654899523761
464,612.008509172445,732.4472403883599
465,707.3768806156518,733.0299881802201
466,756.2976425452789,733.3142458476817
467,741.3672026433173,733.1856926240392
468,703.8141708430959,732.0557995801814
469,723.3633808410005,731.121398636303
470,648.1091720758507,730.6765200880322
471,681.6933853712062,729.7755414810573
472,721.9222621441174,729.9166586625091
473,682.4786561155776,729.1835047878562
474,686.014789520388,727.7683194901848
475,711.4599439260596,726.6075857365703
476,749.1608640877361,726.9129164762933
477,775.6703771196018,727.483342346335
478,700.9913022003394,727.3069774671842
479,673.9850743612833,725.9811942852335
480,604.6716335472707,724.2319101197421
481,705.20342472824,723.2162125950412
482,715.8088901742345,722.3065697248
483,678.7903976350806,721.0267419291677
484,747.0749981723824,720.4237036214681
485,790.508226634482,720.0178746791128
486,773.8158502576796,719.4451219729895
487,714.3004257784334,719.1757545883385
488,714.3004257784334,718.1964547725412
489,822.0427880149405,718.9562967885454
490,804.7122590699146,718.8142079333368
491,818.4802182846888,718.8097986702759
492,818.4802182846888,719.8271504717568
493,695.788575191047,718.6126632051308
494,785.7323972186194,718.2976141587808
495,807.367734787383,718.1989184881182
496,771.2450665216854,717.4806979185622
497,780.7087573985668,717.290410855177
498,652.069848179123,715.9363550046958
499,700.8601847237795,714.6290804544872
500,705.2856770561981,714.3162817875871
501,716.2336281140322,713.9502443400519
502,694.4396235677225,714.0863917051591
503,674.3927647536871,713.2621489914728
504,640.8230861908361,712.5020266078254
505,635.2475000661517,711.996308798909
506,682.7249255236347,711.7281318997267
507,654.6779459343721,711.1771076996389
508,682.7249255236347,711.1469294547355
509,717.6441745211739,712.3450520644652
510,774.1885235414533,713.0268308749511
511,738.9014129557307,713.3557385795799
512,734.668053793746,714.3854815011576
513,750.2577990606857,715.9757124169748
514,703.1536757220815,715.193424875765
515,678.3806297362893,715.0866391782354
516,693.3122056149884,714.4702831605899
517,729.1827251608463,713.3941469844515
518,706.4571696725525,713.1673234670017
519,718.9867526157202,712.7376195486593
520,654.5145746208898,711.7824578713004
521,668.6195397706634,710.3803073196443
522,692.7177129204085,708.7929185489983
523,626.4573529610992,707.1763585299282
524,708.8595241052454,705.6661898332185
525,709.9056793638342,704.2224705711991
526,706.9127187414376,703.0105168177881
527,692.455086826558,701.2538842866702
528,583.857992290377,698.6544587834926
529,659.0910904072003,697.3406485141401
530,706.3263547033906,696.4864224060168
531,716.4839130303648,695.5306884079035
532,697.113918828995,694.2697473470361
533,632.4216721958713,693.6680463218312
534,682.9791753055282,693.6562317758194
535,662.0620990813123,693.7885353651219
536,639.9333060546046,694.1193329830259
537,667.7199914978206,693.4234766593394
538,628.0757137247446,693.3056509297566
539,635.4711655714352,694.0646908005386
540,677.0678681529712,694.6822997336126
541,677.0678681529712,695.4601011330889
542,678.2052870738534,696.5140532572887
543,653.0189906661413,696.9129861609711
544,710.3445199955978,697.0519037169022
545,496.95668122017025,695.1831804801343
546,672.8388802943131,695.0732792341079
547,688.7533546161497,695.1225227312998
548,656.9127838866121,694.8533605211964
549,641.5755174060234,695.5191919920348
550,733.8759042598742,695.8837330106264
551,737.0865215454478,696.8425123395709
552,716.0377049608445,697.7598235942017
553,736.8847023439718,699.1598104822482
554,550.9254661074417,697.9148741230352
555,730.5563723903277,698.7186019273097
556,690.1060604906341,698.7559738023094
557,822.8933722013331,700.1212187944163
558,662.0506109805347,699.952995819714
559,804.2811793868568,700.7536111145813
560,784.9495555091332,701.360910170671
561,801.6554874757024,702.1599408669314
562,801.6554874757024,703.7167107990505
563,798.974843347714,705.0601273503124
564,774.3299263210292,706.6833415217984
565,750.207789071609,707.1116506063579
566,775.2484425801708,707.3011586067067
567,835.1591164512811,708.2390777447865
568,710.9077112116555,708.3100131484721
569,745.6514804264579,708.5328941443265
570,732.7319405594905,709.3791218291631
571,729.0787801492835,709.8529757769438
572,763.6403191337505,710.2701563468403
573,645.8986877984562,709.9043566636689
574,798.4818786396979,711.029027554862
575,749.1230051427543,711.4056581670291
576,671.7033955417301,710.631083481569
577,782.5923160195147,710.700302870568
578,664.6048671385861,710.3364385199504
579,717.7263375217241,710.7738511515549
580,698.5179268388925,711.7123140844711
581,598.003877542143,710.6403186126103
582,598.003877542143,709.4622684862894
583,585.7994944665364,708.5323594546039
584,653.6275845789302,707.5978853186695
585,583.1339183630804,705.5241422359554
586,585.5952687377709,703.6419364207563
587,621.0166952741222,702.7090991157132
588,621.0166952741222,701.7762618106702
589,631.6997464797129,699.8728313953179
590,631.6997464797129,698.142706269416
591,696.4727319831445,696.9226314064005
592,692.679902465732,695.664628248211
593,701.4924412401781,695.721666908702
594,740.5415796100035,695.2697587326159
595,746.7292057661272,694.6633734424032
596,670.4486896383288,693.6554096735697
597,673.1235699824871,692.5795577994089
598,782.540597041416,693.884265288032
599,786.7487100077461,694.7431505408716
600,769.447448633299,695.3847682566427
601,798.8561193425134,696.2109931689275
602,797.1844526859564,697.2384414601097
603,826.8202945188793,698.7627167577618
604,772.5364091303649,700.0798499871569
605,809.3996903502469,701.821371889998
606,813.3405004730885,703.1275276394924
607,823.7076998083741,704.8178251782326
608,852.3161168420542,706.5137370914166
609,855.7991971389579,707.8952873175946
610,836.3531707186697,708.5169337893665
611,830.5732539604236,709.4336521994135
612,843.120598234394,710.51817764382
613,843.120598234394,711.4468056355571
614,816.7851559563624,712.5831204378999
615,829.0946113422776,714.0902602539599
616,763.9657707668839,714.7967959054787
617,769.0373835506169,715.1953424893765
618,731.0356555549462,715.4411273482006
619,665.2634610031192,714.9038944320745
620,809.6048025000849,716.4547967108664
621,675.7250429341442,716.5258517425012
622,761.5269889814722,717.2139445031119
623,601.044514783052,716.9598161213312
624,689.471129768818,716.765932177967
625,667.2221227022465,716.3390966113512
626,741.0287042059039,716.680256465996
627,613.4469731599636,715.8901753293301
628,648.7942234865477,716.5395376412919
629,718.5280592082579,717.1339073293025
630,653.9337033911311,716.6099808161797
631,650.2506649797791,715.9476483356738
632,650.2506649797791,715.4790157971813
633,650.2506649797791,715.6573057250206
634,650.2506649797791,715.330020621763
635,696.5921265565173,715.6753208965149
636,696.5921265565173,716.2419091015341
637,718.6108762656073,716.7508179492121
638,722.2669738211509,717.6927305501762
639,733.5633185749776,718.6736520802116
640,702.7845270342208,718.9308186690241
641,736.1036462159257,719.5211764496537
642,638.8682871578574,719.1278064504938
643,706.2259306328925,719.6598758501614
644,756.0277890955751,720.1167085411611
645,717.9686839884458,722.3268285688441
646,804.245028660818,723.6408900525089
647,738.2782896816237,724.1361394031637
648,777.7310308996432,725.344321873294
649,819.0299018970388,727.1188657182042
650,791.2444234981573,727.6925509105868
651,754.4693456380238,727.8663791515125
652,816.1449408794673,728.8674515106987
653,657.9386288359574,728.0779907756187
654,836.9186832434058,730.9379229469783
655,808.9128818677585,731.7214880417527
656,808.9128818677585,732.9095562555237
657,747.5742582843881,732.1563651163543
658,738.7669265228893,732.9235282717779
659,819.0010129347318,733.0707266072567
660,828.9746229693906,733.5109772818594
661,687.858087144641,732.3730032785487
662,815.3549220487281,732.5099976242791
663,778.9410703000348,732.3096598938023
664,670.504970597218,731.2714103365643
665,721.5781666187551,730.9851141120357
666,817.203889921863,731.4046685854524
667,792.1072202564842,730.9741496235044
668,788.6282267841831,731.7513547792299
669,792.1072202564842,732.21591217753
670,787.432458936172,732.762917361297
671,758.7327608836973,733.0594571686411
672,758.7327608836973,733.0103815861406
673,842.7861187539592,734.9792558956954
674,824.8751177257163,735.2431882865557
675,820.0622350156664,735.9525805852847
676,824.8751177257163,737.4842978071248
677,778.5658455639717,737.4440331025694
678,778.5658455639717,738.5836428868233
679,799.4825452204935,739.401204963811
680,754.3119858358148,739.9591455537802
681,783.7703344832079,741.8168101231909
682,708.1104843290066,742.9178761910593
683,824.6015007311006,745.305896253705
684,758.7060457979281,746.356680865895
685,758.7060457979281,748.1124021402434
686,854.9415366715785,750.8058648195816
687,854.9415366715785,753.145113233556
688,835.7461520919244,755.2924078017343
689,827.997301798146,757.2553833549186
690,681.9674238925784,757.7580601290472
691,764.3898947306844,758.4372317565226
692,824.1332945520136,759.7517656773853
693,794.3164066401367,760.6800053313849
694,777.963143472143,761.0542209700063
695,824.7291759138521,761.8342206714833
696,766.1164510472189,762.7908982855723
697,781.1713382631159,763.8713759683784
698,756.3191741063305,763.6091617390277
699,718.5970668701389,762.9276453076517
700,668.4487842214135,761.917658663533
701,749.34506815533,761.4225481516612
702,721.7575603972637,760.6682792287742
703,761.1189616677706,760.0112659002632
704,677.1289406207469,759.0571912151671
705,734.7308487125187,758.3105027987897
706,734.7308487125187,757.5244062811839
707,779.4495548075787,757.0818248311759
708,779.4495548075787,756.3531592108311
709,819.1730320609004,755.9868975600506
710,818.7195099281948,755.8105609521459
711,804.399393883222,755.5488223513739
712,675.977080706205,753.877387176092
713,675.977080706205,752.2059520008102
714,779.6728887201261,751.8348293284478
715,750.086267892472,751.0447458939498
716,750.086267892472,750.9059508652057
717,762.7453811917447,750.843030841617
718,798.8784342233881,751.5214586283014
719,739.4969056650233,752.2637930749204
720,721.8140411041169,751.3858854609607
721,633.4219455679175,750.9628544872983
722,748.5627597844026,750.8332121953276
723,707.49555477855,751.8977225952825
724,723.2954047308712,752.2359653449031
725,688.7285107582892,752.4510292254636
726,688.7285107582892,751.9280272909874
727,678.8932962621913,752.5824905220097
728,678.8932962621913,752.8834812497661
729,731.7310487053019,753.0155111447365
730,731.7310487053019,753.7934845978783
731,658.5475571123671,753.8764535192042
732,658.5475571123671,753.95942244053
733,658.5475571123671,754.0423913618558
734,722.7950076541046,754.7678347885991
735,658.5475571123671,754.3873890941576
736,660.0367007757542,754.0218348363501
737,713.0576813846818,753.9663028875408
738,723.1755608943577,753.9753887582731
739,679.7439203505788,753.4371947760291
740,681.5299256898035,753.2246487625848
741,733.0375498444038,753.1939877988694
742,639.8758592617224,753.2040635199082
743,727.4095352414259,753.4158995659936
744,721.6015246209246,753.0716369212471
745,779.3819042138155,753.6857691235008
746,738.1394460123531,753.0247132970163
747,735.3211527381551,752.9951419275815
748,658.1190988829248,751.799022607414
749,728.2413769334855,750.8911373577785
750,694.6436154298186,749.9251292770952
751,775.5128497173182,750.1355643178879
752,815.2996484655873,750.1271113937493
753,787.8755263402196,751.426480368792
754,787.8755263402196,750.93604879976
755,746.4029477288896,750.3109494583715
756,700.6222038033634,749.2280426777272
757,762.415409682527,749.3764541917087
758,793.80816471401,749.9268665736199
759,824.1353464049511,749.9782099083221
760,807.5710965131427,749.7641746437596
761,836.1826578828994,751.2474203511425
762,769.05882002608,750.784459330916
763,733.0942475971219,750.325991103887
764,773.7323185046008,751.3582645829608
765,703.5763422308753,751.1782463390819
766,703.5763422308753,750.041970862172
767,702.2433722094842,749.1433323817021
768,707.602041430946,748.3330705281697
769,820.1591212454855,748.6135895380596
770,747.0097901955538,748.2093628506535
771,712.9280152588229,747.7513153944045
772,819.277060733471,748.3567583929024
773,813.7833728104822,748.0667309334677
774,787.9381678419645,747.6973614346301
775,787.9381678419645,747.3761207628932
776,787.9381678419645,747.0067512640555
777,806.8294669987492,747.2893874784032
778,665.3185073322364,746.156914096086
779,717.3946453894107,745.3360350977753
780,717.3946453894107,744.9668616933113
781,717.3946453894107,744.3031048023735
782,697.1979055888202,744.1939790149714
783,710.2156001062309,743.0501200087227
784,789.8268172657274,743.3613277234006
785,808.0163816117702,743.8544310815389
