episode,score,score_100_ave,guess,eps
37,516.4732246158985,487.1709405817476,True,0.9889000000000012
38,472.00631063749125,486.7718713726882,True,0.9886000000000013
39,404.7142290429129,484.6678292616684,True,0.9883000000000013
40,559.3475132890474,486.5348213623529,True,0.9880000000000013
41,441.3042466204412,485.43163661255016,True,0.9877000000000014
42,520.583171085023,486.2685779095138,True,0.9874000000000014
43,595.483898045014,488.80846907545566,True,0.9871000000000014
44,491.2026772215059,488.8628828969568,True,0.9868000000000015
45,525.0129537763692,489.6662178053882,True,0.9865000000000015
46,477.1068489960059,489.39318804866247,True,0.9862000000000015
47,465.022162052916,488.8746555806679,True,0.9859000000000016
48,521.6294314455391,489.55704674451937,True,0.9856000000000016
49,560.1531829042998,490.997784217168,True,0.9853000000000016
50,560.3438509816525,492.38470555245766,True,0.9850000000000017
51,405.07829530204754,490.67281515539077,True,0.9847000000000017
52,514.0823577498974,491.12299866682355,True,0.9844000000000017
53,327.5032744568765,488.03583405908876,True,0.9841000000000018
54,520.6466240341362,488.6397375771452,True,0.9838000000000018
55,476.9104115025532,488.4264771030617,True,0.9835000000000018
56,441.5645708380449,487.58965734832924,True,0.9832000000000019
57,569.8176315841586,489.03225338755436,True,0.9829000000000019
58,336.927145178091,486.40975152187394,True,0.9826000000000019
59,392.29090771769773,484.8145168811252,True,0.982300000000002
60,425.0094558031354,483.8177658631587,True,0.982000000000002
61,473.3839411825495,483.6467195569192,True,0.981700000000002
62,420.81037381251144,482.6332301094287,True,0.981400000000002
63,364.1587213534474,480.7526823513973,True,0.9811000000000021
64,540.2393618140102,481.6821617180006,True,0.9808000000000021
65,542.3377806029551,482.61532508546145,True,0.9805000000000021
66,367.91832332131435,480.8774917253986,True,0.9802000000000022
67,415.0177997874384,479.89451124871266,True,0.9799000000000022
68,590.2854642638255,481.51790761658197,True,0.9796000000000022
69,339.02347766410657,479.4527709506041,True,0.9793000000000023
70,383.16166532236156,478.0771837273435,True,0.9790000000000023
71,683.8616415654529,480.9755563729507,True,0.9787000000000023
72,439.08700766498356,480.39377097422886,True,0.9784000000000024
73,502.64374757958626,480.69856517430225,True,0.9781000000000024
74,601.692497030555,482.3336183074948,True,0.9778000000000024
75,543.2118677822627,483.14532830049177,True,0.9775000000000025
76,507.71497356670676,483.46861310662615,True,0.9772000000000025
77,457.18687252427617,483.12729180036183,True,0.9769000000000025
78,617.3794227642275,484.8484729665653,True,0.9766000000000026
79,700.8726794853724,487.5829565933856,True,0.9763000000000026
80,497.85958104190354,487.71141439899213,True,0.9760000000000026
81,543.0551011688348,488.39466979121244,True,0.9757000000000027
82,527.2594485132719,488.86863050733507,True,0.9754000000000027
83,409.2858047840617,487.9098012817535,True,0.9751000000000027
84,454.60866658622956,487.5133592020449,True,0.9748000000000028
85,525.3956852292614,487.9590336258945,True,0.9745000000000028
86,427.4705280600094,487.25567891001214,True,0.9742000000000028
87,492.8508173631419,487.319990846255,True,0.9739000000000029
88,451.6409152364191,486.91454680523407,True,0.9736000000000029
89,514.4087725695483,487.2234706902264,True,0.9733000000000029
90,785.6053225754404,490.5388246000621,True,0.973000000000003
91,498.7189901712535,490.6287165294159,True,0.972700000000003
92,452.0347267052073,490.20921664002236,True,0.972400000000003
93,320.18649109391583,488.3810152900642,True,0.9721000000000031
94,456.7288671208879,488.04429030954105,True,0.9718000000000031
95,530.7749776970758,488.49408701888353,True,0.9715000000000031
96,565.8890530381088,489.30028458158375,True,0.9712000000000032
97,439.7033075317943,488.78897553983336,True,0.9709000000000032
98,462.90196079052066,488.52482232810564,True,0.9706000000000032
99,401.43167733420285,487.64509359079346,True,0.9703000000000033
100,518.8975434755603,487.9576180896412,True,0.9700000000000033
101,609.435740923581,489.83769753453095,True,0.9697000000000033
102,527.6446566878516,490.2976344287452,True,0.9694000000000034
103,503.7407259005868,489.12562062864265,True,0.9691000000000034
104,372.8299594694926,487.6714204169452,True,0.9688000000000034
105,431.59216514275306,487.2579232207669,True,0.9685000000000035
106,596.1170027799284,487.49104358142193,True,0.9682000000000035
107,640.8768931233611,489.0698296192693,True,0.9679000000000035
108,456.2662581408469,488.7002840353369,True,0.9676000000000036
109,470.6710868606282,489.05839030550794,True,0.9673000000000036
110,618.9672660714152,490.53293627603483,True,0.9670000000000036
111,415.3708286628707,491.0265255283693,True,0.9667000000000037
112,600.1822252185067,491.54485457454854,True,0.9664000000000037
113,442.68533509842,490.84593477708194,True,0.9661000000000037
114,493.77902678543785,491.4338097154508,True,0.9658000000000038
115,556.8671556973704,491.1442648162506,True,0.9655000000000038
116,585.2502105909349,491.9471542260078,True,0.9652000000000038
117,545.6416501609104,492.3425980066158,True,0.9649000000000039
118,510.4939981839952,494.00291994523417,True,0.9646000000000039
119,386.1896031498065,494.0356188963705,True,0.9643000000000039
120,649.7084005661542,495.5149955983382,True,0.964000000000004
121,456.8290373510847,495.5322958491849,True,0.963700000000004
122,388.56924976206614,494.3342054965028,True,0.963400000000004
123,514.6500729824552,494.1825256760692,True,0.9631000000000041
124,540.9448929676945,494.7046950939301,True,0.9628000000000041
125,394.1099228435943,494.16471634302866,True,0.9625000000000041
126,590.5744330963232,493.4294669103467,True,0.9622000000000042
127,514.4572762236688,492.32193680320694,True,0.9619000000000042
128,458.67487867027336,492.5363766891371,True,0.9616000000000042
129,443.74355974591384,491.89026844819017,True,0.9613000000000043
130,482.60893029288655,490.8572347196105,True,0.9610000000000043
131,624.9681070974211,493.15362804693905,True,0.9607000000000043
132,534.0773838916296,494.9077996069959,True,0.9604000000000044
133,495.2156213765008,496.0279825748779,True,0.9601000000000044
134,448.7398775754754,496.13460523778025,True,0.9598000000000044
135,536.5198382744335,497.7694304537627,True,0.9595000000000045
136,465.9450927419778,495.9184859616359,True,0.9592000000000045
137,563.6484900690496,496.3902386161675,True,0.9589000000000045
138,468.29142734122127,496.3530897832048,True,0.9586000000000046
139,441.5445300454772,496.7213927932304,True,0.9583000000000046
140,552.2360579151822,496.65027823949174,True,0.9580000000000046
141,311.94073702464567,495.35664314353386,True,0.9577000000000047
142,511.87106124079423,495.2695220450916,True,0.9574000000000047
143,596.890179360664,495.28358485824805,False,0.9571000000000047
144,546.8151336576653,495.83970942260964,True,0.9568000000000048
145,602.7347181512336,496.61692706635824,True,0.9565000000000048
146,631.1951153766295,498.15780973016444,True,0.9562000000000048
147,390.5551005610177,497.41313911524543,True,0.9559000000000049
148,434.98042420367875,496.54664904282686,True,0.9556000000000049
149,691.0675931788791,497.8557931455727,True,0.9553000000000049
150,475.4325577063214,497.00668021281933,True,0.955000000000005
151,527.0007335169005,498.2259045949679,True,0.954700000000005
152,611.0871126865356,499.1959521443343,True,0.954400000000005
153,527.5813526084064,501.19673292584963,True,0.954100000000005
154,784.869245257916,503.8389591380874,True,0.9538000000000051
155,409.9590792917078,503.169445815979,True,0.9535000000000051
156,481.0274910536877,503.5640750181354,True,0.9532000000000052
157,402.2020267091066,501.8879189693848,True,0.9529000000000052
158,391.9711036743881,502.4383585543479,True,0.9526000000000052
159,560.2360863574983,504.11781034074585,True,0.9523000000000053
160,480.8149501576428,504.6758652842909,True,0.9520000000000053
161,527.7209062880627,505.2192349353461,True,0.9517000000000053
162,481.6121948881694,505.8272531461027,True,0.9514000000000054
163,460.9333855057607,506.7949997876258,True,0.9511000000000054
164,508.5676317643036,506.4782824871287,True,0.9508000000000054
165,528.0125503777267,506.33503018487636,True,0.9505000000000055
166,595.3333118026032,508.60918006968933,True,0.9502000000000055
167,437.1394988497385,508.8303970603123,True,0.9499000000000055
168,474.6280671166316,507.6738230888404,True,0.9496000000000056
169,503.24502474957836,509.31603855969513,True,0.9493000000000056
170,433.90776634893746,509.8234995699609,True,0.9490000000000056
171,505.6355632614164,508.0412387869204,True,0.9487000000000056
172,643.3552796109886,510.0839215063805,True,0.9484000000000057
173,554.1251704615461,510.5987357352002,True,0.9481000000000057
174,468.19422112448547,509.2637529761393,True,0.9478000000000057
175,471.75294841627584,508.54916378247947,True,0.9475000000000058
176,508.0264095863531,508.55227814267596,True,0.9472000000000058
177,622.4887453513713,510.205296870947,False,0.9469000000000058
178,694.1251564506993,510.97275420781165,True,0.9466000000000059
179,500.35260241928654,508.96755343715085,True,0.9463000000000059
180,579.7904273055701,509.7868618997875,True,0.946000000000006
181,491.45674978407135,509.2708783859398,False,0.945700000000006
182,611.5662181667865,510.11394608247497,True,0.945400000000006
183,488.281228350816,510.9039003181426,True,0.945100000000006
184,404.4216165411002,510.40202981769124,True,0.9448000000000061
185,518.9561187146212,510.3376341525449,True,0.9445000000000061
186,440.705451421182,510.4699833861567,True,0.9442000000000061
187,363.0749206779617,509.17222441930477,True,0.9439000000000062
188,362.3298363188341,508.279113630129,True,0.9436000000000062
189,611.8226064316358,509.25325196874985,True,0.9433000000000062
190,420.6298285490416,505.6034970284857,True,0.9430000000000063
191,483.773366517823,505.45404079195146,True,0.9427000000000063
192,530.5946619310176,506.2396401442096,True,0.9424000000000063
193,477.74107666331713,507.8151859999037,True,0.9421000000000064
194,703.254558056496,510.2804429092598,False,0.9418000000000064
195,576.6159160593802,510.7388522928828,True,0.9415000000000064
196,399.267224678574,509.0726340092875,True,0.9412000000000065
197,533.1309648193768,510.00691058216324,False,0.9409000000000065
198,520.4881107155082,510.5827720814131,True,0.9406000000000065
199,500.9333416484354,511.57778872455543,True,0.9403000000000066
200,431.07141138473366,510.6995274036472,True,0.9400000000000066
201,539.7161727113704,510.002331721525,True,0.9397000000000066
202,586.3888147312207,510.5897733019587,False,0.9394000000000067
203,389.56159224918025,509.4479819654446,True,0.9391000000000067
204,410.55221415794443,509.8252045123291,True,0.9388000000000067
205,592.7935280460122,511.4372181413617,True,0.9385000000000068
206,541.2951889551947,510.88900000311435,True,0.9382000000000068
207,321.05445251279343,507.6907755970088,True,0.9379000000000068
208,466.8152065863541,507.79626508146384,True,0.9376000000000069
209,486.75435240983415,507.9570977369559,True,0.9373000000000069
210,499.6284861823288,506.76370993806506,True,0.9370000000000069
211,454.42950623951157,507.1542967138314,True,0.936700000000007
212,420.01449013443414,505.3526193629907,True,0.936400000000007
213,753.9831731966274,508.46559774397275,True,0.936100000000007
214,411.8283831892758,507.64609130801125,True,0.9358000000000071
215,591.4219323434224,507.9916390744716,True,0.9355000000000071
216,546.2317215359571,507.601454183922,True,0.9352000000000071
217,623.4996088152473,508.3800337704652,True,0.9349000000000072
218,592.6909188345278,509.2020029769707,True,0.9346000000000072
219,621.3467771701938,511.5535747171745,False,0.9343000000000072
220,516.1545100960058,510.21803581247303,True,0.9340000000000073
221,583.8831027506401,511.4885764664686,True,0.9337000000000073
222,488.7894561147228,512.490778529995,True,0.9334000000000073
223,579.2083711654499,513.136361511825,True,0.9331000000000074
224,366.0191696289896,511.3871042784381,True,0.9328000000000074
225,405.50767481796083,511.50108179818176,True,0.9325000000000074
226,479.6928088780736,510.3922655559993,True,0.9322000000000075
227,671.5057171572931,511.96274996533555,True,0.9319000000000075
228,338.93833601806034,510.76538453881335,True,0.9316000000000075
229,501.0722458907093,511.3386714002613,True,0.9313000000000076
230,588.2039066856867,512.3946211641893,True,0.9310000000000076
231,454.25571889297254,510.6874972821448,True,0.9307000000000076
232,542.5922687809916,510.77264613103847,True,0.9304000000000077
233,504.2743375228135,510.8632332925016,True,0.9301000000000077
234,703.6846452889979,513.4126809696368,True,0.9298000000000077
235,392.73671834465915,511.97484977033906,True,0.9295000000000078
236,640.7576817231458,513.7229756601507,True,0.9292000000000078
237,452.88805507346837,512.6153713101949,True,0.9289000000000078
238,428.1752916905015,512.2142099536877,True,0.9286000000000079
239,468.90408453878035,512.4878054986207,True,0.9283000000000079
240,336.5896462649401,510.33134138211824,True,0.9280000000000079
241,508.2081110637567,512.2940151225094,True,0.927700000000008
242,438.22191196099885,511.5575236297115,True,0.927400000000008
243,637.0382436836757,511.9590042729416,True,0.927100000000008
244,645.7997795144561,512.9488507315094,False,0.9268000000000081
245,544.0805973462705,512.3623095234598,True,0.9265000000000081
246,536.1212933919047,511.41157130361245,True,0.9262000000000081
247,588.6821795602009,513.3928420936044,True,0.9259000000000082
248,514.584784061553,514.1888856921831,True,0.9256000000000082
249,502.92222785831075,512.3074320389774,True,0.9253000000000082
250,554.4656239315514,513.0977627012298,True,0.9250000000000083
251,469.7614693953311,512.5253700600141,True,0.9247000000000083
252,577.2013319740091,512.1865122528887,True,0.9244000000000083
253,432.4675937837589,511.2353746646424,True,0.9241000000000084
254,454.30765923558147,507.92975880441895,True,0.9238000000000084
255,532.1517742840472,509.1516857543424,False,0.9235000000000084
256,721.4658105813625,511.55606894961915,True,0.9232000000000085
257,464.64274682966976,512.1804761508248,True,0.9229000000000085
258,546.9073910586794,513.7298390246676,True,0.9226000000000085
259,598.0929651356516,514.1084078124493,True,0.9223000000000086
260,573.5097665871637,515.0353559767444,True,0.9220000000000086
261,530.831971404917,515.066466627913,True,0.9217000000000086
262,439.97221695749914,514.6500668486062,True,0.9214000000000087
263,408.3172537565888,514.1239055311146,True,0.9211000000000087
264,590.2763564683223,514.9409927781547,True,0.9208000000000087
265,633.576416688853,515.996631441266,True,0.9205000000000088
266,509.0582609209921,515.1338809324499,True,0.9202000000000088
267,603.0659855667827,516.7931457996203,True,0.9199000000000088
268,445.17583480011245,516.4986234764551,True,0.9196000000000089
269,358.37633798224,515.0499366087818,True,0.9193000000000089
270,553.1596903609111,516.2424558489015,True,0.9190000000000089
271,593.0806954653789,517.1169071709411,True,0.918700000000009
272,660.816821325091,517.2915225880821,False,0.918400000000009
273,377.79324538521587,515.5282033373188,True,0.918100000000009
274,641.8471646849083,517.2647327729231,True,0.917800000000009
275,339.5033724652451,515.9422370134128,True,0.9175000000000091
276,660.816821325091,517.4701411308001,False,0.9172000000000091
277,651.8811073142382,517.7640647504287,True,0.9169000000000092
278,682.5147043929511,517.6479602298513,False,0.9166000000000092
279,606.4780113472563,518.7092143191311,True,0.9163000000000092
280,487.02994649534196,517.7816095110288,True,0.9160000000000093
281,563.2139968552896,518.4991819817409,True,0.9157000000000093
282,687.4190505281912,519.257710305355,False,0.9154000000000093
283,438.5714348414133,518.7606123702609,True,0.9151000000000094
284,462.5300723197881,519.3416969280478,True,0.9148000000000094
285,581.2403779007158,519.9645395199086,True,0.9145000000000094
286,358.8799639993561,519.1462846456906,True,0.9142000000000094
287,583.889106467449,521.3544265035854,True,0.9139000000000095
288,416.3197595003742,521.8943257354007,True,0.9136000000000095
289,427.5370772330093,520.0514704434145,True,0.9133000000000095
290,497.4840619379304,520.8200127773033,True,0.9130000000000096
291,448.0142104898391,520.4624212170236,True,0.9127000000000096
292,502.4931159754688,520.181405757468,True,0.9124000000000096
293,380.7125891896681,519.2111208827315,True,0.9121000000000097
294,397.073145095853,516.1493067531251,True,0.9118000000000097
295,403.2956966369357,514.4161045589008,True,0.9115000000000097
296,401.6097551573956,514.4395298636889,True,0.9112000000000098
297,599.1101350565068,515.0993215660603,True,0.9109000000000098
298,533.3230933150622,515.2276713920559,True,0.9106000000000098
299,691.9475612346358,517.1378135879179,True,0.9103000000000099
300,588.8087223732314,518.7151866978028,True,0.9100000000000099
301,656.3037797887973,519.8810627685771,False,0.90970000000001
302,494.55116081673236,518.962686229432,True,0.90940000000001
303,457.7962858115834,519.6450331650561,True,0.90910000000001
304,411.31779460791125,519.6526889695558,True,0.90880000000001
305,534.8542727061016,519.0732964161566,True,0.9085000000000101
306,466.63737893007783,518.3267183159056,True,0.9082000000000101
307,494.7622955024415,520.063796745802,True,0.9079000000000101
308,395.67316038990515,519.3523762838375,True,0.9076000000000102
309,397.74334999805023,518.4622662597197,True,0.9073000000000102
310,506.0120491297727,518.5261018891941,True,0.9070000000000102
311,610.7165385464727,520.0889722122638,True,0.9067000000000103
312,490.9745273786934,520.7985725847062,True,0.9064000000000103
313,336.5567018833764,516.6243078715738,True,0.9061000000000103
314,494.85934852080817,517.4546175248892,True,0.9058000000000104
315,519.631338326571,516.7367115847206,True,0.9055000000000104
316,410.09558618495686,515.3753502312106,True,0.9052000000000104
317,727.248442682757,516.4128385698858,False,0.9049000000000105
318,464.0375116583459,515.1263044981239,True,0.9046000000000105
319,374.46506373329504,512.657487363755,True,0.9043000000000105
320,543.087233230748,512.9268145951024,True,0.9040000000000106
321,831.859980809193,515.4065833756879,False,0.9037000000000106
322,708.9002237724924,517.6076910522656,True,0.9034000000000106
323,413.53582828384265,515.9509656234495,True,0.9031000000000107
324,449.05838892403045,516.7813578163999,True,0.9028000000000107
325,508.881603836109,517.8150971065814,True,0.9025000000000107
326,689.6193564848058,519.9143625826488,False,0.9022000000000108
327,389.0352058472968,517.0896574695488,True,0.9019000000000108
328,505.80468664813355,518.7583209758495,True,0.9016000000000108
329,660.9161695365609,520.356760212308,True,0.9013000000000109
330,437.3356979396914,518.8480781248481,True,0.9010000000000109
331,378.0035846849484,518.0855567827679,True,0.9007000000000109
332,408.44991817094234,516.7441332766673,True,0.900400000000011
333,653.1787267410549,518.2331771688497,True,0.900100000000011
334,594.656266247012,517.1428933784299,True,0.899800000000011
335,474.88930531518304,517.9644192481351,True,0.8995000000000111
336,500.1543800802347,516.558386231706,True,0.8992000000000111
337,373.486137611839,515.7643670570898,True,0.8989000000000111
338,819.4932386044617,519.6775465262294,False,0.8986000000000112
339,723.011281150598,522.2186184923476,False,0.8983000000000112
340,618.8347326866168,525.0410693565643,False,0.8980000000000112
341,444.00837892771295,524.3990720352039,True,0.8977000000000113
342,523.8448477885192,525.255301393479,True,0.8974000000000113
343,663.435803998979,525.519276996632,False,0.8971000000000113
344,494.2266169561258,524.0035453710489,True,0.8968000000000114
345,476.0611742666851,523.323351140253,True,0.8965000000000114
346,599.0510397233579,523.9526486035676,False,0.8962000000000114
347,432.9439033530893,522.3952658414963,True,0.8959000000000115
348,363.71750799635834,520.8865930808444,True,0.8956000000000115
349,539.8762088930404,521.2561328911917,True,0.8953000000000115
350,390.4947619887075,519.6164242717632,True,0.8950000000000116
351,561.6473565033942,520.5352831428439,True,0.8947000000000116
352,712.6003428570522,521.8892732516744,True,0.8944000000000116
353,531.578316815484,522.8803804819917,True,0.8941000000000117
354,574.2906771921935,524.0802106615578,True,0.8938000000000117
355,433.67078492930943,523.0954007680103,True,0.8935000000000117
356,419.04478800681244,520.0711905422647,True,0.8932000000000118
357,474.0228258865656,520.1649913328338,True,0.8929000000000118
358,386.5067197061936,518.5609846193089,True,0.8926000000000118
359,665.6117192562051,519.2361721605143,True,0.8923000000000119
360,372.374528757243,517.2248197822153,True,0.8920000000000119
361,406.5410116527016,515.9819101846931,True,0.8917000000000119
362,535.7049277099748,516.9392372922179,True,0.891400000000012
363,467.694394525496,517.5330086999069,True,0.891100000000012
364,427.84955225782426,515.9087406578019,True,0.890800000000012
365,542.3472679123064,514.9964491700365,False,0.8905000000000121
366,348.7947460423316,513.3938140212499,True,0.8902000000000121
367,444.4825697635385,511.8079798632174,True,0.8899000000000121
368,426.61751785156315,511.62239669373196,True,0.8896000000000122
369,559.6853647211208,513.6354869611207,False,0.8893000000000122
370,414.91668861480935,512.2530569436597,True,0.8890000000000122
371,465.99559704066485,510.9822059594125,True,0.8887000000000123
372,502.41196358947434,509.39815738205647,True,0.8884000000000123
373,384.6336402967263,509.46656133117153,True,0.8881000000000123
374,664.5913006600969,509.6940026909235,True,0.8878000000000124
375,422.66195359272757,510.5255885021983,True,0.8875000000000124
376,351.725176310842,507.4346720520558,True,0.8872000000000124
377,620.106385456476,507.1169248334782,True,0.8869000000000125
378,647.4565813748746,506.7663436032974,True,0.8866000000000125
379,481.53499214978956,505.51691341132283,True,0.8863000000000125
380,400.2996183125039,504.6496101294944,True,0.8860000000000126
381,523.7058234906608,504.2545283958481,True,0.8857000000000126
382,483.7705753991904,502.21804364455807,True,0.8854000000000126
383,463.0480361795657,502.4628096579395,True,0.8851000000000127
384,533.4014212937664,503.17152314767935,True,0.8848000000000127
385,481.5068313532841,502.174187682205,True,0.8845000000000127
386,507.5532418131686,503.66092046034316,False,0.8842000000000128
387,582.6867355271821,503.6488967509405,True,0.8839000000000128
388,448.74544488643573,503.9731536048011,True,0.8836000000000128
389,361.00403984116787,503.30782323088266,True,0.8833000000000129
390,563.8080827352946,503.9710634388563,False,0.8830000000000129
391,563.8080827352946,505.12900216131084,False,0.8827000000000129
392,432.30146776164037,504.4270856791726,True,0.882400000000013
393,413.3286437977709,504.75324622525363,True,0.882100000000013
394,662.0041552281444,507.40255632657653,True,0.881800000000013
395,385.4148050183682,507.2237474103908,True,0.881500000000013
396,678.2780651207754,509.9904305100246,False,0.8812000000000131
397,595.075921891261,509.9500883783722,True,0.8809000000000131
398,499.178845722505,509.6086459024466,True,0.8806000000000132
399,531.5651236029105,508.0048215261293,True,0.8803000000000132
400,624.1200387411952,508.357934689809,True,0.8800000000000132
401,748.3235929751943,509.278132821673,False,0.8797000000000132
402,675.1088932973062,511.0837101464787,True,0.8794000000000133
403,687.4829447342195,513.3805767357051,False,0.8791000000000133
404,561.8611272164916,514.8860100617909,True,0.8788000000000133
405,536.292335720014,514.90039069193,True,0.8785000000000134
406,604.4841575420277,516.2788584780494,True,0.8782000000000134
407,599.1508293009746,517.3227438160349,True,0.8779000000000134
408,533.3414811453644,518.6994270235894,True,0.8776000000000135
409,427.24088347656124,518.9944023583745,True,0.8773000000000135
410,531.3596049304974,519.2478779163816,True,0.8770000000000135
411,433.34662782765736,517.4741788091935,True,0.8767000000000136
412,722.7737069393299,519.7921706048,False,0.8764000000000136
413,540.0526770757134,521.8271303567234,True,0.8761000000000136
414,394.04012992359765,520.8189381707512,True,0.8758000000000137
415,562.8623854918901,521.2512486424044,True,0.8755000000000137
416,823.1627758485757,525.3819205390406,False,0.8752000000000137
417,534.6066054086432,523.4555021662995,True,0.8749000000000138
418,330.1264295726745,522.1163913454427,True,0.8746000000000138
419,532.8259134233447,523.6999998423432,True,0.8743000000000138
420,524.5133914031532,523.5142614240672,True,0.8740000000000139
421,406.88409791876626,519.2645025951631,True,0.8737000000000139
422,542.1800032521684,517.5973003899599,True,0.8734000000000139
423,440.54238876623276,517.8673659947837,True,0.873100000000014
424,417.40667045996213,517.550848810143,True,0.872800000000014
425,630.7838048374875,518.7698708201568,False,0.872500000000014
426,513.7888801228612,517.0115660565374,True,0.8722000000000141
427,429.29590403669175,517.4141730384313,True,0.8719000000000141
428,558.2614742492372,517.9387409144424,True,0.8716000000000141
429,595.241896239155,517.2819981814683,True,0.8713000000000142
430,600.5574914908517,518.9142161169798,True,0.8710000000000142
431,536.8992806134081,520.5031730762644,True,0.8707000000000142
432,464.9402847144663,521.0680767416997,True,0.8704000000000143
433,650.2438839100481,521.0387283133896,True,0.8701000000000143
434,753.1823701736963,522.6239893526564,False,0.8698000000000143
435,491.0068932235973,522.7851652317406,True,0.8695000000000144
436,699.3062787844132,524.7766842187823,False,0.8692000000000144
437,512.3995058691419,526.1658179013554,True,0.8689000000000144
438,449.1458621111927,522.4623441364228,True,0.8686000000000145
439,458.08253706016876,519.8130566955184,True,0.8683000000000145
440,568.6345500907961,519.3110548695603,True,0.8680000000000145
441,681.4861964788766,521.685833045072,True,0.8677000000000146
442,565.7578046555046,522.1049626137418,True,0.8674000000000146
443,373.79290796281504,519.2085336533802,True,0.8671000000000146
444,583.8085620879256,520.1043531046981,True,0.8668000000000147
445,562.1777562267881,520.9655189242992,True,0.8665000000000147
446,364.59666116782216,518.6209751387438,True,0.8662000000000147
447,570.2183786077787,519.9937198912907,True,0.8659000000000148
448,590.2181670168502,522.2587264814956,True,0.8656000000000148
449,490.29702452692413,521.7629346378344,True,0.8653000000000148
450,670.8897310547377,524.5668843284947,False,0.8650000000000149
451,563.9959610034865,524.5903703734956,True,0.8647000000000149
452,472.29359411169617,522.1873028860422,True,0.8644000000000149
453,749.5874021294269,524.3673937391816,False,0.864100000000015
454,593.5104263908862,524.5595912311685,True,0.863800000000015
455,463.0551502931876,524.8534348848073,True,0.863500000000015
456,419.84883712039465,524.8614753759431,True,0.8632000000000151
457,537.7312629348975,525.4985597464263,True,0.8629000000000151
458,556.2458443636021,527.1959509930003,True,0.8626000000000151
459,415.5801010202802,524.6956348106411,True,0.8623000000000152
460,651.6819021147697,527.4887085442165,True,0.8620000000000152
461,342.85969160698545,526.8518953437592,True,0.8617000000000152
462,468.18964050471266,526.1767424717067,True,0.8614000000000153
463,394.2550770375479,525.4423492968273,True,0.8611000000000153
464,371.29663367200857,524.8768201109691,True,0.8608000000000153
465,500.2757157387846,524.4561045892337,True,0.8605000000000154
466,367.3128303814152,524.6412854326246,True,0.8602000000000154
467,460.30906084166236,524.7995503434058,True,0.8599000000000154
468,583.4614887520195,526.3679900524105,True,0.8596000000000155
469,355.77232094120365,524.3288596146114,True,0.8593000000000155
470,656.5408806396833,526.74510153486,False,0.8590000000000155
471,498.2921335216819,527.0680668996703,True,0.8587000000000156
472,757.1829778019065,529.6157770417946,False,0.8584000000000156
473,506.63005561352884,530.8357411949626,True,0.8581000000000156
474,493.22597835179465,529.1220879718796,True,0.8578000000000157
475,365.51067791525327,528.5505752151049,True,0.8575000000000157
476,570.6451342445746,530.7397747944422,True,0.8572000000000157
477,483.3039173095811,529.3717501129732,True,0.8569000000000158
478,478.17981563934296,527.6789824556179,True,0.8566000000000158
479,705.3241904426977,529.9168744385469,False,0.8563000000000158
480,466.87905032046154,530.5826687586265,True,0.8560000000000159
481,676.634806609325,532.1119585898132,False,0.8557000000000159
482,560.2647381633358,532.8769002174546,True,0.8554000000000159
483,542.7201514306391,533.6736213699653,True,0.855100000000016
484,554.2016657322102,533.8816238143497,True,0.854800000000016
485,568.7254676576063,534.753810177393,True,0.854500000000016
486,447.2472416470214,534.1507501757316,True,0.8542000000000161
