episode,score,score_100_ave
154,430.2055453440856,490.6572290708207
155,603.4345602079221,492.8549510647534
156,541.5193866993596,494.25729817867585
157,570.0703874425541,495.0794011325455
158,499.3526607996264,494.83132166339396
159,673.2843181287199,495.66423179485196
160,423.202559536354,495.1797872909654
161,657.4439029745951,496.86328114267945
162,310.61986566922843,495.18462765294106
163,481.4773538683102,495.81155006070344
164,365.03725038019803,495.7527128573027
165,536.3820947300361,496.1568603398446
166,422.3977612074883,495.6753310623498
167,773.2513088691238,498.4473923927144
168,475.0728275815984,498.04282717414156
169,488.9700844862216,498.74085612155113
170,471.07063447896405,499.42030579013806
171,510.94826267949765,498.72112526137045
172,420.9539282032785,499.39802120183117
173,361.17250659682924,498.8304253910201
174,581.6303896254003,500.34396571306127
175,404.5237917838723,499.4134584968771
176,374.13786021470236,499.5743643369953
177,405.9707792070912,498.8317401660503
178,376.9864439020199,496.63976008073337
179,473.31617049997755,496.7887610570022
180,490.75848519586145,495.8050999852985
181,351.7952934241361,494.1568316748978
182,403.1796916246699,493.797821614896
183,490.6745430383345,494.2168235474003
184,361.02087923398994,493.18332828745883
185,511.91712401170724,492.5204476460268
186,481.6450637461449,490.5829951808404
187,488.8209043888253,490.4778037398807
188,408.4342884855585,489.2859771915787
189,479.11852011081623,489.75941409812714
190,317.5634758292417,486.275561121868
191,619.1942084500629,487.85242220403745
192,469.24850246574215,486.62596234351184
193,549.2121439156816,485.1183106157223
194,407.8522241930827,485.74943168927354
195,495.3937321447594,486.5441625179556
196,364.50577747504036,484.7232245256419
197,516.6208605566185,484.9504939015975
198,580.264712299773,486.154233469402
199,409.6767022561421,485.52819456542454
200,498.2578443791283,484.13764006889653
201,426.2285618592367,483.32845489162736
202,380.98439940961237,482.51841740400624
203,756.9914582606957,485.44484862064115
204,463.46105058815476,486.1885683135328
205,539.0744479605086,487.6105926018188
206,530.0717786554396,488.93471474855005
207,428.25802868150055,490.21153233342557
208,399.7420106296381,489.08709396390367
209,548.1566259885478,489.93765146604056
210,429.08910810985714,489.14873883641985
211,464.4205242078185,488.7794058469423
212,630.9902735754745,489.3636064906241
213,379.0640920995025,487.4162066580617
214,470.3497539570488,486.15353562860224
215,375.6192002292544,484.2127851069483
216,593.9282043200609,486.4805951171513
217,567.9673083060093,485.91242330397023
218,506.1484372543471,485.3037270805698
219,360.73483385692924,483.24218849572685
220,543.5392035474397,484.9757950222895
221,697.967962216886,486.53666160841914
222,423.4254881530781,484.46193010599313
223,430.9904545092858,484.28936349770106
224,507.7722138546541,484.8250885082107
225,508.4235036067817,486.8021823573292
226,597.9570978520488,487.0317721935222
227,537.3306328104853,488.2440764829849
228,486.2407353985248,488.54682095712616
229,441.41951252541486,486.23827740362236
230,436.49715819662663,485.53232250128417
231,439.4379028551876,484.1755530742124
232,396.2948357087787,483.1227568256137
233,522.1909390884682,482.5144433526325
234,461.2487851470807,482.9084299194638
235,567.811189650531,484.1061523912121
236,478.4970744279252,484.62248444951956
237,414.88106934889987,481.4371306999274
238,367.86856743258863,479.97507546147756
239,447.5671871300832,479.06695437921053
240,502.1484034318112,479.8362777595857
241,620.8549711645267,481.0935237266426
242,492.1494802332978,479.74850094175747
243,409.44704189340945,479.5782265733428
244,519.810290155309,480.65802153525556
245,562.197969265705,480.45613406392664
246,576.9091155956278,481.47384325995915
247,455.59840043310186,481.9966753198264
248,502.0469867153161,482.85300475598336
249,414.4046248030515,482.18191042366504
250,586.9120891287063,483.9614485495483
251,517.8154164279221,483.82648944026704
252,482.244695858278,483.05247737528606
253,607.1194782529443,485.3588818711178
254,456.96385386189354,485.6264649562959
255,559.230826237831,485.184427616595
256,512.9983859555807,484.8992176091571
257,620.6030207568775,485.40454394230045
258,638.7149912614824,486.798167246919
259,678.1143675128924,486.8464677407607
260,428.84146762819904,486.90285682167917
261,419.77157095810503,484.52613350151427
262,413.89698121047167,485.5589046569267
263,615.719291621636,486.9013240344599
264,366.4722844798683,486.91567437545666
265,559.8567526509082,487.1504209546654
266,632.7255958397851,489.2536993009884
267,600.5202376460702,487.5263885887578
268,465.46926132289093,487.4303529261708
269,488.9953918740316,487.43060600004884
270,486.19100480564776,487.5818097033157
271,450.33185677712765,486.97564564429194
272,562.8175708204474,488.39428207046365
273,582.0843892064639,490.60340089656006
274,376.404043348754,488.55113743379366
275,398.444254567013,488.490342061625
276,497.8419882363176,489.72738334184106
277,504.4693280955526,490.7123688307258
278,432.4463412221463,491.2669678039269
279,488.1052450391744,491.41485854931886
280,490.0918864774013,491.4081925621343
281,533.6328350085228,493.2265679779782
282,402.4275212606876,493.2190462743384
283,347.47174487909126,491.7870182927459
284,528.6274232539699,493.4630837329458
285,474.7924841707462,493.0918373345361
286,489.7346154252933,493.1727328513277
287,496.05037507879825,493.2450275582274
288,427.66399104587754,493.43732458383056
289,562.6644068386329,494.2727834511087
290,544.9949616976262,496.5470983097925
291,345.4751794219035,493.8099080195109
292,571.6938832457413,494.83436182731094
293,632.3108129105344,495.6653485172594
294,365.7435108965972,495.24426138429465
295,501.5981577779614,495.3063056406266
296,581.0065405642516,497.47131327151874
297,559.8748987755165,497.90385365370776
298,639.3333970340052,498.49454050105015
299,470.4577403867853,499.1023508823566
300,504.41674506703487,499.1639398892356
301,520.4350193095031,500.1060044637382
302,627.2211791785385,502.56837226142756
303,545.4505886172067,500.4529635649926
304,489.0305926302931,500.70865898541393
305,461.71526141626333,499.9350671199715
306,511.16877654611284,499.74603709887816
307,414.708947891435,499.6105462909776
308,514.5442574096352,500.75856875877764
309,516.4547266317381,500.4415497652096
310,420.24654014981064,500.35312408560907
311,489.1595070138745,500.60051391366966
312,441.0454427817479,498.70106560573237
313,499.9393854021473,499.90981853875877
314,709.4973125979151,502.3012941251675
315,458.81054387858893,503.13320756166075
316,538.4888726507435,502.5788142449676
317,466.5873554207624,501.5650147161151
318,619.5415143171023,502.69894548674273
319,554.5384968290653,504.6369821164641
320,513.7652961022503,504.33924304201224
321,645.7470171609131,503.8170335914524
322,390.08358272417485,503.4836145371635
323,582.1088369145697,504.9947983612162
324,528.9280921105421,505.2063571437752
325,465.089951038234,504.7730216180898
326,531.6383464376048,504.1098341039453
327,339.6854918555024,502.1333826943955
328,398.81016733699414,501.25907701378014
329,488.38993440599137,501.72878123258585
330,559.4301144519985,502.9581107951396
331,489.0136722789779,503.4538684893775
332,459.1543578747131,504.0824637110368
333,525.9436852155783,504.11999117230783
334,448.01089528753994,503.98761227371244
335,539.291412373097,503.7024145009381
336,563.8333464976737,504.55577722163565
337,478.8389429169834,505.19535595731645
338,433.8159954113321,505.8548302371039
339,507.192738970333,506.45108575550637
340,542.4998673926693,506.85460039511497
341,588.4028075384936,506.5300787588546
342,513.3601597800763,506.7421855543224
343,450.57092990887986,507.1534244344771
344,472.2206672670076,506.6775282055941
345,604.7578393643242,507.1031269065803
346,534.0268113746112,506.67430386437024
347,382.1602158871485,505.93992201891064
348,562.0731166683713,506.5401833184413
349,452.62420931979545,506.92237916360864
350,597.5121320912043,507.02837959323364
351,504.5912895358916,506.8961383243133
352,314.00906223372425,505.2137819880678
353,552.3240117098134,504.66582732263646
354,527.2675837854996,505.36886462187243
355,504.9760671487808,504.82631703098195
356,537.8678996239764,505.07501216766593
357,535.6317564265516,504.22529952436264
358,495.94839745584324,502.79763358630635
359,430.3727317512149,500.32021722868956
360,583.1870449003554,501.86367300141114
361,468.45995958533763,502.3505568876834
362,529.2073334008523,503.50366040958727
363,407.3174329014859,501.41964182238576
364,476.8105141295117,502.5230241188822
365,583.9541062060014,502.7639976544331
366,424.289406800236,500.67963576403764
367,404.18059644440615,498.7162393520209
368,486.374603387516,498.92529277266726
369,381.59331281448823,497.85127198207175
370,599.1731030403735,498.9810929644191
371,376.8445928291517,498.2462203249394
372,514.9950040077218,497.76799465681216
373,527.4289805915489,497.2214405706629
374,426.1154300880718,497.7185544380561
375,620.3401408155265,499.93751330054124
376,533.2203569744128,500.2912969879222
377,336.06107893992447,498.6072144963658
378,448.07983228011403,498.7635494069455
379,668.0961405105596,500.56345836165946
380,431.944569036998,499.98198518725536
381,489.7815864870371,499.5434727020405
382,470.32283324246026,500.2224258218583
383,450.8043949879935,501.2557523229473
384,431.22272510331504,500.28170534144067
385,489.1688066558407,500.42546856629167
386,615.8477462614869,501.68659987465367
387,514.211266386602,501.86820878773165
388,441.98197090013053,502.01138858627417
389,498.81204931245736,501.3728650110124
390,469.80903066396166,500.62100570067577
391,692.9742273615497,504.09599618007235
392,322.27497764747716,501.60180712408953
393,481.0022178150083,500.08872117313433
394,450.14877605719295,500.9327738247402
395,471.40704083164087,500.6308626552771
396,462.75611618154517,499.44835841145004
397,508.8513004876574,498.93812242857143
398,427.41856341933055,496.81897409242464
399,444.94668970280827,496.5638635855849
400,431.77906667838016,495.83748680169833
401,495.00605998504494,495.5831972084537
402,491.3872199772789,494.2248576164412
403,554.0864282322683,494.3112160125918
404,505.9148165336936,494.4800582516258
405,644.2621026854205,496.3055266643173
406,430.75485373282186,495.5013874361845
407,379.6041182333739,495.1503391396038
408,475.0181386264971,494.7550779517723
409,383.03959602444013,493.4209266456994
410,594.721347857495,495.16567472277626
411,642.2234880434122,496.69631453307164
412,465.61290859329733,496.9419891911872
413,392.94635411371155,495.87205887830277
414,690.6341916474329,495.68342766879795
415,537.3792749104867,496.469114979117
416,429.93920262149004,495.38361827882443
417,481.1274819356517,495.5290195439734
418,549.0022384094528,494.8236267848968
419,463.47203130107613,493.9129621296171
420,575.4826686177389,494.53013585477197
421,449.5326330253965,492.56799201341664
422,440.02164583490236,493.0673726445239
423,443.24419584131874,491.6787262337914
424,412.44245260904086,490.51386983877643
425,682.957672429606,492.69254705269014
426,467.79504589165026,492.0541140472306
427,492.60290229663804,493.58328815164197
428,505.9161271720735,494.6543477499927
429,447.4941044476991,494.24538945040985
430,414.1052533018141,492.79214083890804
431,630.6780509556207,494.20878462567447
432,515.2325486851064,494.7695665337783
433,661.9928435802262,496.13005811742477
434,454.44730778029174,496.1944222423523
435,418.1746008066816,494.98325412668817
436,539.2894189041494,494.7378148507529
437,520.0742918719008,495.1501683403021
438,431.7110868312948,495.1291192545018
439,408.3479233022074,494.1406710978205
440,490.9967762711776,493.62564018660555
441,508.09348866971885,492.82254699791775
442,377.8722700342632,491.4676681004597
443,591.354672998848,492.87550553135924
444,483.50564307338595,492.9883552894231
445,691.1504193861635,493.85228108964145
446,754.973668603303,496.0617496619285
447,506.9197267564999,497.30934477062203
448,396.6955291712723,495.6555688956511
449,466.70314596224233,495.7963582620756
450,476.6346417354443,494.58758335851786
451,464.0904343133495,494.18257480629256
452,544.3492114740425,496.4859762986956
453,459.2359021156469,495.55509520275393
454,522.0886985650687,495.5033063505497
455,536.5967363296731,495.8195130423586
456,366.6356380993723,494.1071904271125
457,427.5242562043578,493.0261154248906
458,402.02901772180047,492.08692162755017
459,415.6259685998367,491.9394539960364
460,446.70819755990476,490.57466552263185
461,483.2617927565141,490.72268385434364
462,416.39337269161973,489.5945442472514
463,588.2714019678417,491.40408393791483
464,743.2505997991233,494.0684847946111
465,556.2079680835836,493.79102341338677
466,536.5350994071802,494.9134803394562
467,445.6545059129185,495.3282194341414
468,471.2328578078944,495.1768019783451
469,476.3121030773699,496.12398988097397
470,590.1747244028882,496.0340060945992
471,322.2383064623941,495.48794323093153
472,518.3835098538628,495.5218282893929
473,452.94916099630166,494.7770300934405
474,379.8693154143847,494.3145689467035
475,510.1162589683439,493.21233012823177
476,497.51345640915906,492.8552611225792
477,484.95043433543697,494.3441546765343
478,423.87987440708184,494.102155097804
479,550.8808410684155,492.93000210338255
480,359.1882049804736,492.2024384628174
481,577.9116881942933,493.0837394798899
482,435.4996860365524,492.73550800783084
483,506.7174997541538,493.29463905549244
484,348.5019025823385,492.4674308302825
485,382.7918312644348,491.40366107636856
486,598.9591240442546,491.2347748541963
487,389.9401252292023,489.99206344262234
488,516.5933231048133,490.7381769646691
489,490.79420686675536,490.6579985402121
490,411.68157533315673,490.07672398690397
491,519.0565271226878,488.3375469845154
492,402.95072253511415,489.1443044333917
493,434.67335428678354,488.6810157981095
494,400.4134622689133,488.1836626602268
495,434.49852590541303,487.8145775109645
496,609.8690724189379,489.2857070733384
497,446.9260033739905,488.66645410220184
498,619.1711816997084,490.5839802850056
499,445.8310683316099,490.59282407129353
500,604.0065787392368,492.3150991919021
501,477.5535498840918,492.1405740908925
502,314.1912976376173,490.368614867496
503,373.0033962245264,488.55778454741863
504,465.08278638765137,488.1494642459582
505,319.3603746297632,484.9004469654017
506,547.1152307206665,486.0640507352801
507,547.2017087578679,487.740026640525
508,527.1279662007487,488.26112491626753
509,432.23555488714646,488.7530845048947
510,501.54723587372195,487.8213433850569
511,434.45249746721845,485.74363347929494
512,524.258171236824,486.33008610573023
513,670.9760428237336,489.1103829928304
514,470.5044087920661,486.90908516427675
515,476.3674568834154,486.29896698400603
516,563.2324071541432,487.63189902933254
517,403.1068281623186,486.85169249159924
518,642.221007821661,487.7838801857213
519,598.5226387263106,489.13438625997355
520,565.6198302490734,489.0357578762869
521,475.56513258499507,489.29608287188296
522,549.098350886858,490.3868499224025
523,469.21033808897823,490.6465113448791
524,437.6059761772429,490.8981465805611
525,711.9900639165303,491.1884704954303
526,651.5341277062748,493.0258613135765
527,530.9586474972841,493.40941876558304
528,553.294772302096,493.8832052168833
529,468.5095359315662,494.09335953172194
530,599.7019529967997,495.9493265286718
531,439.6099800712122,494.0386458198277
532,493.56807945816354,493.82200112755834
533,433.11194494549466,491.5331921412109
534,361.3675477507265,490.60239454091527
535,440.24942886908747,490.82314282153936
536,609.3060920718376,491.52330955321617
537,548.8417527849153,491.81098416234636
538,464.6654736989587,492.140528031023
539,416.6848831676513,492.2238976296774
540,504.70253627099714,492.36095522967577
541,418.7227059621932,491.4672474026005
542,550.9586655382797,493.19811135764064
543,429.8315230145324,491.58287985779737
544,495.7740219689936,491.7055636467535
545,502.52998126498875,489.8193592655418
546,611.110819413797,488.38073077364675
547,532.3427160887938,488.63496066696973
548,377.436474814932,488.4423701234063
549,548.1473201756293,489.2568118655402
550,548.6212994803628,489.97667844298934
551,381.6934565678639,489.1527086655344
552,363.0355494195154,487.33957204498927
553,458.59083923857384,487.33312141621855
554,557.793181331242,487.69016624388024
555,493.85319556690695,487.2627308362525
556,482.02823484091465,488.41665680366793
557,332.78494789324265,487.4692637205568
558,526.1225032966242,488.71019857630495
559,660.404389440631,491.15798278471294
560,386.24389304970583,490.553339739611
561,540.4908508366525,491.1256303204123
562,536.448470762032,492.3261813011164
563,496.90369699638313,491.41250425140186
564,492.8242397230548,488.9082406506412
565,565.525829277549,489.00141926258084
566,477.649852622537,488.41256679473446
567,454.6786332174715,488.50280806778
568,607.1987163030348,489.86246665273137
569,488.2762324788486,489.9821079467463
570,535.3248802697422,489.4336095054147
571,301.78224263049015,489.2290488670957
572,674.9478816659105,490.7946925852162
573,554.5495215380059,491.8106961906332
574,521.9087556115476,493.2310905926048
575,545.7641510513503,493.58756951343486
576,723.9404964259992,495.85183991360327
577,756.176475564224,498.56410032589105
578,477.29810287601725,499.0982826105803
579,460.8368802665437,498.1978430025616
580,756.7368722186619,502.1733296749436
581,461.9967647862677,501.01418044086336
582,535.8478882835755,502.0176624633335
583,817.9172930315572,505.12966039610757
584,419.6484377480649,505.84112574776486
585,517.3863062349068,507.1870704974696
586,541.6933982967448,506.6144132399945
587,545.4027931295221,508.16903991899767
588,567.6629423945041,508.6797361118946
589,233.04471707772527,506.1022412140043
590,398.43784317823895,505.96980389245516
591,436.84464208391273,505.1476850420674
592,646.7215517661753,507.58539333437795
593,376.8634052719125,507.00729384422925
594,525.7246085334745,508.2604053068749
595,488.7393019854878,508.8028130676757
596,295.919519673954,505.6633175402258
597,551.0339929632727,506.70439743611865
598,504.82493739980004,505.5609349931196
599,411.65541389149763,505.21917844871837
600,377.3805053226516,502.9529177145526
601,514.2556659755436,503.31993887546696
602,268.90563925867923,502.8670822916777
603,422.3101695248758,503.3601500246813
604,445.5701962838298,503.1650241236429
605,422.45752073682735,504.1959955847136
606,574.2044792522629,504.46688807002954
607,414.5205432764822,503.1400764152158
608,458.32503653807805,502.4520471185891
609,595.6053046093758,504.0857446158114
610,508.63033824104514,504.15657563948463
611,538.2229116414843,505.1942797812273
612,589.5533865838994,505.847231934698
613,632.3767123059213,505.4612386295199
614,524.2888033409539,505.9990825750088
615,419.07683894508415,505.4261763956254
616,468.6735352432308,504.4805876765163
617,587.5430517224996,506.3249499121182
618,506.14013951062054,504.9641412290078
619,478.5862485072066,503.7647773268168
620,442.06759946739624,502.52925501899995
621,566.7881424833063,503.441485117983
622,474.61168823018136,502.69661849141613
623,451.7283997588444,502.52179910811486
624,537.3954583442618,503.51969392978503
625,644.6855987069213,502.846649277689
626,566.9513649847378,502.0008216504736
627,480.3324043076811,501.49455921857754
628,441.4391690708941,500.3760031862655
629,445.7610050720587,500.14851787767054
630,564.1451055145974,499.7929494028485
631,531.9856651037613,500.71670625317404
632,642.3226337080084,502.20425179567246
633,530.6825627163337,503.17995797338074
634,482.2670787549573,504.3889532834231
635,587.8505228249331,505.8649642229816
636,638.4684615126698,506.1565879173899
637,510.9302595403231,505.777472984944
638,485.01474374916245,505.980965685446
639,526.0113706990305,507.07423056075976
640,275.8237907909325,504.7854431059592
641,426.9788779519492,504.86800482585676
642,423.4592592090886,503.593010762565
643,483.90394008771597,504.13373493329675
644,564.6644234982205,504.82263894858903
645,405.9768187697798,503.8571073236368
646,505.5419817427888,502.8014189469268
647,518.4851555144667,502.6628433411835
648,367.1773658411089,502.56025225144526
649,483.6490901429572,501.91526995111855
650,391.81358065638074,500.3471927628787
651,698.8135971385715,503.5183941685858
652,592.4642488117919,505.8126811625086
653,493.50040931568714,506.16177686327967
654,616.1179393836281,506.7450244438036
655,420.86271453973626,506.01511963353187
656,489.7136966688554,506.0919742518113
657,589.3211071828703,508.65733584470746
658,487.8734244133834,508.27484505587506
659,477.9181814503341,506.4499829759721
660,402.83531160085283,506.6158971614836
661,439.5848799457994,505.606837452575
662,566.8623871774323,505.91097661672904
663,439.8273106666344,505.3402127534315
664,602.9340564578902,506.44131092077987
665,486.35217211432985,505.6495743491477
666,659.3394234953231,507.46647005787565
667,592.7588514976104,508.84727224067706
668,426.847295906081,507.0437580367075
669,575.4117062260294,507.9151127741792
670,521.2895661234106,507.77475963271587
671,503.0763952759621,509.7877011591707
672,654.6550557468454,509.58477289998
673,493.513598934972,508.9744136739497
674,519.1164227008348,508.9464903448425
675,415.95412390385826,507.64839007336764
676,674.939195877454,507.15837706788227
677,496.3674237950501,504.56028655019037
678,578.9684732441895,505.5769902538721
679,531.1167372112019,506.27978882331865
680,438.4832184461407,503.09725228559347
681,618.6942563437862,504.6642272011688
682,320.642758184878,502.51217590018166
683,602.2956588800314,500.3559595586665
684,385.637786948787,500.0158530506735
685,365.33774790741785,498.49536746739875
686,494.0166550365214,498.0186000347965
687,561.2519346098951,498.1770914496003
688,566.1341031653964,498.1618030573092
689,477.4791361335561,500.60614724786757
690,582.5998421363782,502.4477672374489
691,585.892275804897,503.93824357465877
692,411.40246258826403,501.5850526828797
693,521.8611466608264,503.03503009676876
694,531.8920976459494,503.09670498789353
695,511.11224408591397,503.3204344088979
696,577.187104306118,506.13311025521944
697,549.0810247233106,506.1135805728198
698,386.9279048872463,504.9346102476943
699,592.0034624678436,506.7380907334578
700,504.9859010874523,508.01414469110574
701,444.8046494238559,507.319634525589
702,405.3896803321627,508.68447493632374
703,537.3978848398596,509.8353520894736
704,541.8573306423064,510.79822343305835
705,668.1895061217092,513.2555432869071
706,403.04812659908225,511.54397976037535
707,545.1707896120994,512.8504822237315
708,459.8882299569022,512.8661141579197
709,439.35144242776795,511.3035755361037
710,523.7731417378844,511.455003571072
711,475.8144040085291,510.8309184947426
712,517.5365909041643,510.1107505379452
713,427.1028785349824,508.05801220023585
714,584.1344780375601,508.65646894720186
715,521.467334742381,509.68037390517486
716,533.467944983059,510.32831800257304
717,509.4072040268725,509.54695952561684
718,550.5750419220502,509.9913085497311
719,548.1468360707971,510.686914425367
720,600.1709945915829,512.267948376609
721,385.8685893088645,510.4587528448644
722,366.87810925884185,509.381417055151
723,493.0892431224021,509.7950254887867
724,478.9112561679046,509.21018346702317
725,576.4055322681103,508.52738280263503
726,616.6287991956223,509.0241571447438
727,455.04373540005827,508.7712704556676
728,615.2459830836406,510.50933859579504
729,401.5785628952274,510.0675141740267
730,439.14357232680493,508.81749884214884
731,496.12493976492505,508.4588915887605
732,351.8854496661774,505.55451974834216
733,536.369583955372,505.6113899607325
734,356.782997917336,504.35654915235625
735,460.85543806207914,503.0865983047277
736,308.42376117212103,499.78615130132215
737,541.2601978510744,500.0894506844298
738,578.1363382197222,501.02066662913535
739,444.386541059798,500.2044183327431
740,491.8954962927469,502.36513538776126
741,448.86939030761596,502.58404051131794
742,654.8335462960656,504.8977833821877
743,605.814429663911,506.1168882779496
744,658.1861748803207,507.0521057917706
745,463.04081659743974,507.6227457700472
746,434.7742062293316,506.9150680149126
747,549.7488530010932,507.22770498977894
748,346.7187098100227,507.0231184294682
749,491.2644348559402,507.0992718765979
750,585.9534655859132,509.0406707258933
751,462.01410799354255,506.67267583444294
752,627.7895670850592,507.0259290171756
753,664.2495826489976,508.7334207505087
754,403.79723613746773,506.6102137180471
755,481.4037318771856,507.2156238914216
756,536.4404217420563,507.68289114215366
757,516.3466380973647,506.95314645129866
758,500.1276481777895,507.0756886889427
759,442.24348558153974,506.71894173025464
760,530.9209288115079,507.99979790236125
761,615.9157505760625,509.7631066086638
762,498.68640736487697,509.0813468105382
763,460.65143846951014,509.2895880885671
764,516.4457500391997,508.42470502438016
765,737.2554146209666,510.9337374494465
766,501.5687455455856,509.3560306699492
767,556.2310181486627,508.99075233645965
768,480.1402820989453,509.52368219838826
769,538.4027371202388,509.1535925073303
770,577.0460903880497,509.71115774997685
771,388.3911598400171,508.56430539561734
772,454.01164077474766,506.55787124589637
773,516.0111552986747,506.78284680953345
774,387.9181926129311,505.47086450865436
775,455.1411157124349,505.8627344267402
776,515.4146517276253,504.26748898524187
777,643.1081063251551,505.7348958105429
778,379.4093689277384,503.73930476737837
779,612.0133630787851,504.5482710260541
780,578.0488707421794,505.9439275490146
781,472.161840585818,504.4786033914349
